user_id,account_id,txn_id,event_time,event_type,amount,currency,channel,declared_income,account_deposit,residence_country,transaction_country,amount_in_1d,amount_out_1d,login_count_1h,failed_login_1h,new_ip_1d,geo_change_1d,device_id,ip_address,is_fraud,fraud_type
U-NORM-0196,ACC-0196,2928,2026-01-15 16:26:56.365185,deposit,1485.82,sgd,mobile,46082,48801.0,jp,jp,2787.88,1461.83,1,0,0,0,DEV-0196-794,28.88.19.15,0,none
U-NORM-0048,ACC-0048,2929,2026-01-15 16:28:22.673409,sell,4268.93,usd,web,130719,22142.0,in,in,3738.99,3596.48,4,0,0,0,DEV-0048-733,139.27.96.193,0,none
U-NORM-0143,ACC-0143,2930,2026-01-15 16:46:27.290663,deposit,1377.11,sgd,web,106673,30804.0,us,us,1728.58,1261.47,2,0,0,0,DEV-0143-846,204.207.86.194,0,none
U-NORM-0123,ACC-0123,2931,2026-01-15 16:47:02.534299,sell,1983.07,eur,api,110134,15616.0,gb,gb,1036.95,1120.76,1,0,0,0,DEV-0123-894,123.177.161.64,0,none
U-NORM-0197,ACC-0197,2932,2026-01-15 16:52:34.466251,deposit,11575.31,sgd,api,249933,184321.0,gb,gb,16882.05,4075.12,1,1,0,0,DEV-0197-552,1.139.213.82,0,none
U-NORM-0175,ACC-0175,2933,2026-01-15 17:05:59.496024,buy,1772.27,jpy,web,104275,10976.0,th,th,689.04,737.06,2,0,0,0,DEV-0175-173,173.77.100.57,0,none
U-NORM-0156,ACC-0156,2934,2026-01-15 17:09:18.229635,buy,2762.43,jpy,web,55115,20638.0,vn,vn,1531.35,1876.38,2,0,0,0,DEV-0156-361,141.204.246.37,0,none
U-NORM-0081,ACC-0081,2935,2026-01-15 17:28:25.559645,sell,12384.74,gbp,web,446630,111635.0,us,us,21649.67,9067.12,4,0,0,0,DEV-0081-467,210.176.180.250,0,none
U-NORM-0035,ACC-0035,2936,2026-01-15 17:29:03.882691,sell,2452.62,eur,web,92457,40343.0,th,th,4000.16,1213.44,1,0,0,0,DEV-0035-426,70.72.145.147,0,none
U-NORM-0182,ACC-0182,2937,2026-01-15 17:46:48.827290,deposit,19395.41,sgd,api,345776,130556.0,us,us,33075.89,14141.87,2,0,0,0,DEV-0182-327,12.115.82.100,0,none
U-NORM-0111,ACC-0111,2938,2026-01-15 17:59:16.593004,buy,4990.11,jpy,api,145547,6350.0,id,id,3857.78,957.71,4,0,0,0,DEV-0111-868,78.253.74.68,0,none
U-NORM-0139,ACC-0139,2939,2026-01-15 18:16:04.992031,withdrawal,18303.28,jpy,api,310572,195501.0,gb,gb,15344.69,15565.21,2,0,0,0,DEV-0139-917,197.69.109.225,0,none
U-NORM-0052,ACC-0052,2940,2026-01-15 18:22:00.942229,buy,18351.67,eur,api,362916,55462.0,sg,sg,223.43,9320.11,1,0,0,0,DEV-0052-104,13.193.103.238,0,none
U-NORM-0184,ACC-0184,2941,2026-01-15 18:50:18.891321,withdrawal,12124.57,sgd,mobile,459470,146583.0,us,us,12322.66,3238.5,2,0,0,0,DEV-0184-897,36.156.46.35,0,none
U-NORM-0061,ACC-0061,2942,2026-01-15 18:59:32.731814,deposit,3711.91,usd,mobile,44332,9432.0,us,us,2931.35,2536.36,4,0,0,0,DEV-0061-774,68.157.212.173,0,none
U-NORM-0075,ACC-0075,2943,2026-01-15 19:07:05.439919,sell,565.97,myr,mobile,52413,21805.0,id,id,493.33,74.66,1,0,0,0,DEV-0075-877,99.40.76.2,0,none
U-NORM-0002,ACC-0002,2944,2026-01-15 19:11:33.869958,buy,4251.0,usd,web,52677,36289.0,jp,jp,4191.71,354.04,3,0,0,0,DEV-0002-903,122.208.97.25,0,none
U-NORM-0103,ACC-0103,2945,2026-01-15 19:21:15.784301,buy,17502.24,jpy,web,348589,168158.0,gb,gb,26510.84,13884.5,3,0,0,0,DEV-0103-949,126.224.119.195,0,none
U-NORM-0181,ACC-0181,2946,2026-01-15 19:27:35.454528,buy,778.63,jpy,web,92742,29291.0,sg,sg,405.29,67.9,0,0,0,0,DEV-0181-148,155.239.158.43,0,none
U-NORM-0149,ACC-0149,2947,2026-01-15 19:28:29.851264,buy,1917.1,sgd,mobile,147849,7380.0,in,in,1770.77,465.04,1,0,0,0,DEV-0149-491,101.82.20.62,0,none
U-NORM-0049,ACC-0049,2948,2026-01-15 19:38:08.123287,deposit,4172.09,jpy,web,40467,49844.0,vn,vn,2681.57,156.4,2,1,0,0,DEV-0049-192,209.155.113.60,0,none
U-NORM-0118,ACC-0118,2949,2026-01-15 19:38:18.127187,deposit,2080.4,eur,api,147699,7090.0,sg,sg,2074.83,1910.24,3,0,0,0,DEV-0118-258,131.245.88.206,0,none
U-NORM-0023,ACC-0023,2950,2026-01-15 19:41:22.550759,withdrawal,602.39,myr,web,59113,23827.0,gb,gb,168.3,431.15,0,0,0,0,DEV-0023-521,113.23.32.67,0,none
U-NORM-0004,ACC-0004,2951,2026-01-15 19:49:18.487655,deposit,1749.11,sgd,mobile,486676,131994.0,sg,sg,1986.8,1601.29,2,0,0,0,DEV-0004-971,84.93.249.55,0,none
U-NORM-0189,ACC-0189,2952,2026-01-15 19:58:53.912006,deposit,12168.86,myr,api,367594,123532.0,au,au,3495.37,8800.62,3,0,0,0,DEV-0189-837,9.68.178.136,0,none
U-NORM-0183,ACC-0183,2953,2026-01-15 20:11:52.083290,sell,3676.13,sgd,mobile,116260,15931.0,sg,us,682.63,3098.3,0,0,0,0,DEV-0183-145,59.115.90.68,0,none
U-NORM-0047,ACC-0047,2954,2026-01-15 20:18:45.882737,sell,270.28,usd,web,77774,14034.0,jp,jp,468.19,200.66,5,0,0,0,DEV-0047-446,81.205.84.112,0,none
U-NORM-0171,ACC-0171,2955,2026-01-15 20:20:04.659308,deposit,15315.49,usd,mobile,460465,75723.0,sg,sg,1567.47,13034.25,4,0,0,0,DEV-0171-578,155.64.199.232,0,none
U-NORM-0004,ACC-0004,2956,2026-01-15 20:39:02.356889,sell,14250.99,usd,web,486676,131994.0,sg,sg,24569.91,12035.66,4,0,0,0,DEV-0004-971,84.93.249.55,0,none
U-NORM-0035,ACC-0035,2957,2026-01-15 20:55:50.410768,buy,4439.94,myr,api,92457,40343.0,th,th,298.81,626.52,1,0,0,0,DEV-0035-426,70.72.145.147,0,none
U-NORM-0180,ACC-0180,2958,2026-01-15 20:57:50.857254,buy,16679.82,gbp,api,173975,108983.0,gb,gb,9825.68,725.43,1,0,0,0,DEV-0180-200,168.209.206.12,0,none
U-NORM-0068,ACC-0068,2959,2026-01-15 21:09:37.184877,buy,4321.08,eur,mobile,65785,45111.0,vn,vn,5618.63,1391.31,2,0,0,0,DEV-0068-551,47.132.141.67,0,none
U-NORM-0044,ACC-0044,2960,2026-01-15 21:11:06.768089,withdrawal,726.95,usd,mobile,117342,19407.0,th,th,1320.53,224.98,4,0,0,0,DEV-0044-980,42.224.162.226,0,none
U-NORM-0184,ACC-0184,2961,2026-01-15 21:26:15.980203,withdrawal,16183.9,sgd,mobile,459470,146583.0,us,us,5263.18,1621.09,1,0,0,0,DEV-0184-897,36.156.46.35,0,none
U-NORM-0002,ACC-0002,2962,2026-01-15 21:30:04.264710,deposit,3051.96,usd,api,52677,36289.0,jp,jp,5775.5,2384.48,1,0,0,0,DEV-0002-903,122.208.97.25,0,none
U-NORM-0151,ACC-0151,2963,2026-01-15 21:32:00.224322,buy,16438.62,usd,mobile,159250,75547.0,sg,sg,12886.79,12933.58,3,0,0,0,DEV-0151-371,63.3.51.145,0,none
U-NORM-0166,ACC-0166,2964,2026-01-15 21:35:48.051361,buy,4228.34,gbp,api,119062,21010.0,id,id,6110.54,958.47,7,0,0,0,DEV-0166-947,37.142.72.50,0,none
U-NORM-0068,ACC-0068,2965,2026-01-15 22:10:03.200277,withdrawal,2528.76,myr,api,65785,45111.0,vn,vn,4470.12,2302.88,0,2,0,0,DEV-0068-551,47.132.141.67,0,none
U-NORM-0158,ACC-0158,2966,2026-01-15 22:12:46.556803,sell,16636.87,myr,web,333492,82639.0,us,us,4705.03,1947.52,3,0,0,0,DEV-0158-862,161.114.165.70,0,none
U-NORM-0187,ACC-0187,2967,2026-01-15 22:14:52.094025,deposit,1793.48,usd,api,79172,17592.0,th,th,2383.46,1765.73,3,0,0,0,DEV-0187-352,6.246.119.71,0,none
U-NORM-0056,ACC-0056,2968,2026-01-15 22:17:31.889864,deposit,1336.81,jpy,api,70693,35911.0,ph,ph,376.71,1141.04,0,0,0,0,DEV-0056-571,85.152.181.28,0,none
U-NORM-0136,ACC-0136,2969,2026-01-15 22:23:45.286846,buy,3733.15,usd,web,67506,27879.0,us,us,1880.99,3370.71,2,0,0,0,DEV-0136-364,100.125.20.13,0,none
U-NORM-0042,ACC-0042,2970,2026-01-15 22:29:44.547182,deposit,19008.9,myr,api,346879,68414.0,au,au,20652.03,389.25,2,0,0,0,DEV-0042-777,128.251.133.139,0,none
U-NORM-0109,ACC-0109,2971,2026-01-15 22:35:15.599579,deposit,3302.78,eur,mobile,96590,28595.0,gb,gb,1919.55,3255.07,1,1,0,0,DEV-0109-578,32.129.19.6,0,none
U-NORM-0123,ACC-0123,2972,2026-01-15 22:39:34.390736,deposit,2171.74,eur,web,110134,15616.0,gb,gb,1999.8,860.6,2,0,0,0,DEV-0123-894,123.177.161.64,0,none
U-NORM-0175,ACC-0175,2973,2026-01-15 22:46:47.252414,buy,3130.42,jpy,api,104275,10976.0,th,th,2637.32,2677.03,2,0,0,0,DEV-0175-173,173.77.100.57,0,none
U-NORM-0063,ACC-0063,2974,2026-01-15 23:08:34.785844,buy,1242.95,myr,mobile,58325,23458.0,in,in,1126.54,1086.22,2,0,0,0,DEV-0063-609,8.125.220.93,0,none
U-NORM-0034,ACC-0034,2975,2026-01-15 23:32:05.490630,buy,8336.96,usd,web,252654,82975.0,sg,sg,10448.86,5708.93,4,0,0,0,DEV-0034-441,88.202.14.214,0,none
U-NORM-0143,ACC-0143,2976,2026-01-15 23:38:58.317163,buy,1873.35,myr,mobile,106673,30804.0,us,us,1298.71,1125.92,2,0,0,0,DEV-0143-846,204.207.86.194,0,none
U-NORM-0051,ACC-0051,2977,2026-01-15 23:46:27.641025,buy,5411.51,myr,mobile,209789,119925.0,au,au,1110.27,4611.89,3,1,0,0,DEV-0051-857,140.133.4.198,0,none
U-NORM-0094,ACC-0094,2978,2026-01-16 00:15:36.515463,sell,3436.35,jpy,mobile,142440,12961.0,gb,gb,244.89,3349.36,2,0,0,0,DEV-0094-390,9.201.173.171,0,none
U-NORM-0090,ACC-0090,2979,2026-01-16 00:16:54.612357,deposit,3082.62,gbp,web,363009,150837.0,sg,sg,3931.29,946.23,3,0,0,0,DEV-0090-585,9.142.223.143,0,none
U-NORM-0020,ACC-0020,2980,2026-01-16 00:17:58.778647,sell,18529.47,sgd,mobile,161049,181858.0,us,us,24706.67,11550.89,2,0,0,0,DEV-0020-524,39.75.51.237,0,none
U-NORM-0029,ACC-0029,2981,2026-01-16 00:22:38.527880,sell,8594.67,gbp,mobile,468041,195006.0,us,us,14482.96,3112.83,3,0,0,0,DEV-0029-755,164.158.177.124,0,none
U-NORM-0002,ACC-0002,2982,2026-01-16 00:23:29.781683,buy,4661.55,usd,web,52677,36289.0,jp,jp,6871.46,2544.82,2,0,0,0,DEV-0002-903,122.208.97.25,0,none
U-NORM-0015,ACC-0015,2983,2026-01-16 00:34:38.862190,sell,4672.7,jpy,api,130744,25519.0,vn,vn,2967.63,3962.96,2,0,0,0,DEV-0015-811,52.245.160.46,0,none
U-NORM-0094,ACC-0094,2984,2026-01-16 00:36:23.805036,withdrawal,4807.33,usd,web,142440,12961.0,gb,gb,5830.94,3563.44,3,0,0,0,DEV-0094-390,9.201.173.171,0,none
U-NORM-0174,ACC-0174,2985,2026-01-16 00:39:49.408552,buy,2165.38,myr,mobile,46351,39388.0,us,us,2957.02,1749.56,0,0,0,0,DEV-0174-121,116.137.104.88,0,none
U-NORM-0079,ACC-0079,2986,2026-01-16 01:10:49.082247,sell,2615.61,gbp,web,54806,38162.0,au,au,2948.85,2615.28,1,0,0,0,DEV-0079-486,196.86.80.26,0,none
U-NORM-0120,ACC-0120,2987,2026-01-16 01:13:09.808188,withdrawal,4471.25,eur,mobile,121635,9991.0,ph,ph,3628.03,4257.23,4,0,0,0,DEV-0120-967,50.61.217.7,0,none
U-NORM-0169,ACC-0169,2988,2026-01-16 01:47:50.871017,sell,14213.98,eur,mobile,410993,81488.0,sg,sg,1472.91,6891.08,1,2,0,0,DEV-0169-489,139.252.106.93,0,none
U-NORM-0175,ACC-0175,2989,2026-01-16 01:57:51.967080,buy,3986.59,gbp,web,104275,10976.0,th,th,2473.98,1494.34,3,0,0,0,DEV-0175-173,173.77.100.57,0,none
U-NORM-0013,ACC-0013,2990,2026-01-16 01:59:42.986316,sell,14762.54,myr,api,311121,186690.0,au,au,24264.63,9736.06,3,1,0,0,DEV-0013-420,106.23.113.190,0,none
U-NORM-0130,ACC-0130,2991,2026-01-16 02:00:40.259573,buy,9726.56,eur,api,266397,107170.0,au,au,6513.56,753.0,2,1,0,0,DEV-0130-859,29.26.91.37,0,none
U-NORM-0060,ACC-0060,2992,2026-01-16 02:53:59.804579,buy,7914.47,sgd,mobile,273670,86308.0,sg,sg,635.0,7799.22,0,2,0,0,DEV-0060-523,130.230.134.225,0,none
U-NORM-0170,ACC-0170,2993,2026-01-16 02:54:55.190173,sell,3082.35,eur,api,131190,17607.0,ph,ph,5069.47,492.42,3,0,0,0,DEV-0170-462,10.67.2.77,0,none
U-NORM-0030,ACC-0030,2994,2026-01-16 03:02:26.549938,sell,2137.98,eur,api,76371,47705.0,th,th,3368.07,664.99,3,2,0,0,DEV-0030-889,25.106.242.100,0,none
U-NORM-0130,ACC-0130,2995,2026-01-16 03:38:47.155769,withdrawal,15425.05,eur,mobile,266397,107170.0,au,au,4675.8,3894.57,3,0,0,0,DEV-0130-859,29.26.91.37,0,none
U-NORM-0092,ACC-0092,2996,2026-01-16 03:42:49.184085,deposit,4158.8,usd,web,107700,7468.0,ph,ph,7106.72,1748.48,2,0,0,0,DEV-0092-179,154.193.86.202,0,none
U-NORM-0094,ACC-0094,2997,2026-01-16 03:58:21.602793,sell,4008.35,gbp,web,142440,12961.0,gb,gb,6866.16,775.31,1,0,0,0,DEV-0094-390,9.201.173.171,0,none
U-NORM-0088,ACC-0088,2998,2026-01-16 04:28:55.732755,deposit,17009.83,usd,web,451795,143435.0,au,au,15977.3,12792.74,2,0,0,0,DEV-0088-727,215.17.144.83,0,none
U-NORM-0084,ACC-0084,2999,2026-01-16 04:41:37.443149,buy,2665.47,myr,api,112731,19837.0,in,in,5315.88,1985.54,0,0,0,0,DEV-0084-356,89.232.245.236,0,none
U-NORM-0198,ACC-0198,3000,2026-01-16 04:52:32.601588,withdrawal,19308.27,jpy,mobile,448596,95351.0,au,my,13352.8,9201.42,0,0,0,0,DEV-0198-398,11.187.47.231,0,none
U-NORM-0165,ACC-0165,3001,2026-01-16 04:53:51.642288,deposit,752.03,sgd,mobile,37361,7567.0,us,us,1395.54,41.13,7,0,0,0,DEV-0165-636,188.18.146.66,0,none
U-NORM-0101,ACC-0101,3002,2026-01-16 05:03:37.873458,withdrawal,1770.13,eur,web,93257,9453.0,vn,vn,1361.39,1538.37,4,0,0,0,DEV-0101-153,210.220.93.112,0,none
U-NORM-0075,ACC-0075,3003,2026-01-16 05:06:03.711358,withdrawal,2619.75,jpy,api,52413,21805.0,id,id,831.52,1080.21,2,0,0,0,DEV-0075-877,99.40.76.2,0,none
U-NORM-0071,ACC-0071,3004,2026-01-16 05:11:54.464033,deposit,6710.97,sgd,web,295271,166854.0,gb,gb,480.63,5579.85,4,0,0,0,DEV-0071-430,158.190.84.37,0,none
U-NORM-0036,ACC-0036,3005,2026-01-16 05:38:23.162450,deposit,1961.8,jpy,api,112336,28086.0,id,id,523.86,94.08,3,0,0,0,DEV-0036-547,35.43.70.165,0,none
U-NORM-0178,ACC-0178,3006,2026-01-16 05:41:17.803669,sell,4596.7,sgd,api,143109,8371.0,cn,cn,7206.42,2087.9,3,0,0,0,DEV-0178-853,105.242.110.164,0,none
U-NORM-0040,ACC-0040,3007,2026-01-16 05:47:38.764945,sell,3242.83,jpy,mobile,145153,49308.0,id,id,5409.85,26.42,1,0,0,0,DEV-0040-142,82.64.225.67,0,none
U-NORM-0004,ACC-0004,3008,2026-01-16 05:52:29.377948,sell,16749.39,gbp,web,486676,131994.0,sg,sg,19974.32,3852.51,0,0,0,0,DEV-0004-971,84.93.249.55,0,none
U-NORM-0193,ACC-0193,3009,2026-01-16 05:54:05.721288,withdrawal,4152.94,jpy,mobile,42144,33462.0,id,us,5041.92,2794.14,4,0,0,0,DEV-0193-773,159.250.239.198,0,none
U-NORM-0001,ACC-0001,3010,2026-01-16 06:08:29.916175,deposit,2404.47,jpy,api,45795,5860.0,my,my,2443.9,1673.06,4,0,0,0,DEV-0001-328,36.52.44.152,0,none
U-NORM-0124,ACC-0124,3011,2026-01-16 06:09:17.546854,buy,17901.07,sgd,api,199541,120719.0,gb,au,34873.58,14668.38,1,2,0,0,DEV-0124-726,197.160.97.202,0,none
U-NORM-0177,ACC-0177,3012,2026-01-16 06:10:21.221127,deposit,3116.24,jpy,api,92519,24184.0,in,in,614.7,3008.16,4,0,0,0,DEV-0177-753,103.87.195.214,0,none
U-NORM-0171,ACC-0171,3013,2026-01-16 06:15:02.690451,sell,9193.68,usd,web,460465,75723.0,sg,sg,1093.97,4072.21,2,0,0,0,DEV-0171-578,155.64.199.232,0,none
U-NORM-0096,ACC-0096,3014,2026-01-16 06:26:42.258660,deposit,19084.91,gbp,mobile,290631,82252.0,us,us,32529.26,7889.0,2,0,0,0,DEV-0096-429,165.188.101.231,0,none
U-NORM-0199,ACC-0199,3015,2026-01-16 06:43:16.453187,sell,7659.05,myr,api,167041,51212.0,gb,gb,5116.14,3633.25,2,0,0,0,DEV-0199-130,222.161.118.27,0,none
U-NORM-0095,ACC-0095,3016,2026-01-16 06:44:10.728372,buy,3007.81,gbp,api,88117,48179.0,gb,gb,3450.42,2995.53,4,0,0,0,DEV-0095-251,86.140.200.228,0,none
U-NORM-0185,ACC-0185,3017,2026-01-16 06:49:39.770504,deposit,606.81,myr,web,47145,48157.0,gb,gb,464.63,101.57,3,0,0,0,DEV-0185-431,21.21.91.135,0,none
U-NORM-0025,ACC-0025,3018,2026-01-16 06:50:56.604949,withdrawal,1404.53,usd,web,103953,18362.0,sg,sg,335.54,874.05,0,0,0,0,DEV-0025-282,204.128.36.148,0,none
U-NORM-0075,ACC-0075,3019,2026-01-16 06:58:37.603437,buy,3802.33,gbp,web,52413,21805.0,id,id,3431.15,1268.46,2,2,0,0,DEV-0075-877,99.40.76.2,0,none
U-NORM-0144,ACC-0144,3020,2026-01-16 07:21:26.933546,sell,3453.74,sgd,api,116921,37235.0,gb,gb,628.21,2402.85,1,0,0,0,DEV-0144-788,110.25.156.126,0,none
U-NORM-0159,ACC-0159,3021,2026-01-16 07:54:14.082486,withdrawal,3337.49,gbp,web,107745,17929.0,cn,cn,1020.18,1210.69,1,0,0,0,DEV-0159-699,9.41.99.58,0,none
U-NORM-0200,ACC-0200,3022,2026-01-16 07:57:51.403547,sell,10850.1,jpy,mobile,166662,99605.0,sg,sg,8149.28,7754.76,1,0,0,0,DEV-0200-231,184.24.115.221,0,none
U-NORM-0124,ACC-0124,3023,2026-01-16 07:59:05.859745,deposit,9534.35,eur,web,199541,120719.0,gb,in,11021.49,5087.99,1,0,0,0,DEV-0124-726,197.160.97.202,0,none
U-NORM-0017,ACC-0017,3024,2026-01-16 08:12:00.537022,buy,4972.63,eur,api,146595,6161.0,my,my,5780.15,1261.24,3,0,0,0,DEV-0017-179,34.115.227.3,0,none
U-NORM-0008,ACC-0008,3025,2026-01-16 08:27:31.465787,deposit,5320.78,gbp,api,405158,126256.0,gb,gb,6522.21,1203.28,3,0,0,0,DEV-0008-550,18.240.226.162,0,none
U-NORM-0126,ACC-0126,3026,2026-01-16 08:50:13.602244,buy,3154.11,sgd,web,310466,175027.0,au,au,3613.96,2781.01,3,0,0,0,DEV-0126-934,124.208.42.130,0,none
U-NORM-0140,ACC-0140,3027,2026-01-16 08:51:15.103170,sell,11187.71,jpy,api,297915,141196.0,gb,gb,3267.4,1657.78,3,0,0,0,DEV-0140-192,24.1.166.5,0,none
U-NORM-0127,ACC-0127,3028,2026-01-16 08:51:43.376554,sell,5689.82,usd,api,188805,102360.0,us,ph,3786.7,1518.08,1,0,0,0,DEV-0127-672,91.145.207.71,0,none
U-NORM-0004,ACC-0004,3029,2026-01-16 08:57:29.857058,sell,2462.11,usd,web,486676,131994.0,sg,sg,1552.56,1328.29,3,0,0,0,DEV-0004-971,84.93.249.55,0,none
U-NORM-0138,ACC-0138,3030,2026-01-16 08:57:39.409714,deposit,1794.76,usd,web,106248,22391.0,us,us,1078.45,602.38,0,0,0,0,DEV-0138-355,1.219.119.79,0,none
U-NORM-0101,ACC-0101,3031,2026-01-16 09:18:39.711191,withdrawal,4431.04,gbp,web,93257,9453.0,vn,vn,5317.49,1666.01,1,0,0,0,DEV-0101-153,210.220.93.112,0,none
U-NORM-0041,ACC-0041,3032,2026-01-16 09:22:51.526977,sell,2706.74,gbp,api,111219,17460.0,sg,sg,4331.08,936.82,3,0,0,0,DEV-0041-304,48.179.14.24,0,none
U-NORM-0121,ACC-0121,3033,2026-01-16 09:57:04.122250,withdrawal,7996.37,jpy,api,379023,100222.0,gb,gb,5992.83,2682.33,1,0,0,0,DEV-0121-150,100.124.245.222,0,none
U-NORM-0173,ACC-0173,3034,2026-01-16 10:05:41.628015,withdrawal,12747.8,usd,mobile,188728,114650.0,gb,gb,15738.44,3403.27,3,0,0,0,DEV-0173-628,199.170.115.88,0,none
U-NORM-0187,ACC-0187,3035,2026-01-16 10:24:33.214546,deposit,2800.39,sgd,api,79172,17592.0,th,th,609.96,535.92,4,0,0,0,DEV-0187-352,6.246.119.71,0,none
U-NORM-0094,ACC-0094,3036,2026-01-16 10:37:07.467074,sell,407.58,gbp,web,142440,12961.0,gb,id,165.83,116.65,1,0,0,0,DEV-0094-390,9.201.173.171,0,none
U-NORM-0192,ACC-0192,3037,2026-01-16 11:11:56.139779,sell,4902.88,myr,api,125958,48020.0,in,in,2931.63,1643.92,2,0,0,0,DEV-0192-243,202.76.205.207,0,none
U-NORM-0138,ACC-0138,3038,2026-01-16 11:17:48.901650,deposit,3137.89,eur,mobile,106248,22391.0,us,us,5639.27,723.91,2,2,0,0,DEV-0138-355,1.219.119.79,0,none
U-NORM-0038,ACC-0038,3039,2026-01-16 11:18:54.939939,withdrawal,2426.78,jpy,mobile,422499,148841.0,sg,sg,4231.65,1668.11,5,1,0,0,DEV-0038-157,87.21.207.31,0,none
U-NORM-0146,ACC-0146,3040,2026-01-16 11:28:06.029753,buy,7152.83,jpy,api,242889,127006.0,au,au,10369.17,4724.92,1,0,0,0,DEV-0146-478,71.204.210.39,0,none
U-NORM-0040,ACC-0040,3041,2026-01-16 11:32:40.196808,deposit,3118.85,eur,web,145153,49308.0,id,id,6228.96,1945.0,2,0,0,0,DEV-0040-142,82.64.225.67,0,none
U-NORM-0167,ACC-0167,3042,2026-01-16 11:48:49.073595,deposit,17769.63,jpy,web,157894,160317.0,gb,gb,31474.96,8369.94,2,0,0,0,DEV-0167-714,194.92.25.160,0,none
U-NORM-0143,ACC-0143,3043,2026-01-16 12:05:31.991172,sell,420.8,usd,mobile,106673,30804.0,us,us,728.28,122.63,3,0,0,0,DEV-0143-846,204.207.86.194,0,none
U-NORM-0192,ACC-0192,3044,2026-01-16 12:08:37.961283,buy,1495.23,usd,api,125958,48020.0,in,id,1378.08,1144.19,1,0,0,0,DEV-0192-243,202.76.205.207,0,none
U-NORM-0156,ACC-0156,3045,2026-01-16 12:08:47.634733,withdrawal,3916.44,eur,mobile,55115,20638.0,vn,vn,1533.44,2503.47,1,0,0,0,DEV-0156-361,141.204.246.37,0,none
U-NORM-0138,ACC-0138,3046,2026-01-16 12:09:54.983410,deposit,4628.77,eur,web,106248,22391.0,us,us,4891.98,3025.53,2,0,0,0,DEV-0138-355,1.219.119.79,0,none
U-NORM-0168,ACC-0168,3047,2026-01-16 12:11:15.674782,buy,743.25,usd,web,46903,47877.0,cn,cn,1260.1,299.47,3,1,0,0,DEV-0168-535,111.222.227.132,0,none
U-NORM-0005,ACC-0005,3048,2026-01-16 12:24:20.555847,sell,814.21,gbp,api,59009,22773.0,vn,vn,585.01,308.88,3,0,0,0,DEV-0005-693,169.250.76.115,0,none
U-NORM-0030,ACC-0030,3049,2026-01-16 12:32:28.107717,withdrawal,152.91,sgd,mobile,76371,47705.0,th,th,236.37,75.21,1,0,0,0,DEV-0030-889,25.106.242.100,0,none
U-NORM-0143,ACC-0143,3050,2026-01-16 12:34:21.905421,sell,1650.37,gbp,web,106673,30804.0,us,us,1908.41,613.39,2,0,0,0,DEV-0143-846,204.207.86.194,0,none
U-NORM-0060,ACC-0060,3051,2026-01-16 12:53:19.359235,deposit,6927.46,gbp,mobile,273670,86308.0,sg,sg,12318.36,6881.47,2,0,0,0,DEV-0060-523,130.230.134.225,0,none
U-NORM-0149,ACC-0149,3052,2026-01-16 12:54:33.639137,sell,2676.58,eur,web,147849,7380.0,in,in,5301.65,2118.83,3,0,0,0,DEV-0149-491,101.82.20.62,0,none
U-NORM-0089,ACC-0089,3053,2026-01-16 12:58:01.367069,sell,17521.0,jpy,api,235925,87693.0,gb,gb,18849.6,3819.55,4,0,0,0,DEV-0089-590,52.136.12.172,0,none
U-NORM-0199,ACC-0199,3054,2026-01-16 13:13:29.888670,buy,1236.29,myr,api,167041,51212.0,gb,ph,625.67,75.46,3,0,0,0,DEV-0199-130,222.161.118.27,0,none
U-NORM-0058,ACC-0058,3055,2026-01-16 13:18:45.008625,deposit,194.57,usd,web,75097,37022.0,my,my,86.97,164.84,3,0,0,0,DEV-0058-853,210.173.43.52,0,none
U-NORM-0133,ACC-0133,3056,2026-01-16 13:29:03.955258,deposit,4448.4,usd,web,133213,35408.0,us,us,5474.76,3657.81,1,0,0,0,DEV-0133-661,121.226.183.247,0,none
U-NORM-0124,ACC-0124,3057,2026-01-16 13:35:22.746099,deposit,3683.0,usd,mobile,199541,120719.0,gb,gb,5435.21,2710.94,2,0,0,0,DEV-0124-726,197.160.97.202,0,none
U-NORM-0198,ACC-0198,3058,2026-01-16 13:46:22.898375,sell,6886.0,jpy,web,448596,95351.0,au,au,1133.81,1066.63,2,0,0,0,DEV-0198-398,11.187.47.231,0,none
U-NORM-0185,ACC-0185,3059,2026-01-16 13:48:42.841381,buy,1026.85,myr,api,47145,48157.0,gb,gb,94.81,858.06,0,0,0,0,DEV-0185-431,21.21.91.135,0,none
U-NORM-0172,ACC-0172,3060,2026-01-16 13:48:54.915518,deposit,13615.78,sgd,web,366421,194243.0,us,us,12271.81,5134.84,2,0,0,0,DEV-0172-590,7.128.198.81,0,none
U-NORM-0090,ACC-0090,3061,2026-01-16 13:50:59.369917,sell,17588.66,eur,web,363009,150837.0,sg,sg,33796.83,15697.1,5,0,0,0,DEV-0090-585,9.142.223.143,0,none
U-NORM-0041,ACC-0041,3062,2026-01-16 13:55:42.429539,deposit,112.9,gbp,mobile,111219,17460.0,sg,sg,42.46,97.05,2,0,0,0,DEV-0041-304,48.179.14.24,0,none
U-NORM-0055,ACC-0055,3063,2026-01-16 14:01:06.491505,buy,4708.27,usd,api,35380,25710.0,au,au,748.35,2326.27,2,0,0,0,DEV-0055-360,174.217.73.138,0,none
U-NORM-0038,ACC-0038,3064,2026-01-16 14:09:17.207200,buy,3807.18,gbp,mobile,422499,148841.0,sg,sg,6643.25,820.98,1,2,0,0,DEV-0038-157,87.21.207.31,0,none
